name,age,height
Valeria Savinykh,20.4052019165,nan
Kamilla Farhad,15.496235455199999,nan
Valeria Solovieva,18.702258726900002,nan
Petra Rampre,31.509924709099998,nan
Eugenie Bouchard,17.4099931554,nan
Alexandra Mueller,23.4414784394,nan
Zoe Gwen Scandalis,17.8590006845,nan
Victoria Larriere,20.3641341547,nan
Jana Cepelova,18.288843258,168.0
Nicole Rottmann,22.225872689899997,nan
Yi Jing Zhao,22.611909650900003,nan
Saisai Zheng,17.6180698152,nan
Erika Sema,22.8364134155,nan
Yue Yue Hu,21.5578370979,nan
Alexandra Cadantu,21.4565366188,170.0
Lara Arruabarrena,19.0390143737,166.0
Bibiane Schoofs,23.427789185500004,nan
Anett Kontaveit,15.2963723477,nan
Mailen Auroux,22.9596167009,nan
Magda Linette,18.9678302533,nan
Lina Lileikite,18.789869952100002,nan
Hao Chen Tang,16.9418206708,nan
Ashvarya Shrivastava,18.9486652977,nan
Yui Lynn Miao,19.0444900753,nan
Ting Fei Juan,18.4257357974,nan
Hyun Hui Hong,19.0965092402,nan
Emilia Tenizbaeva,15.397672826800001,nan
Zhamilia Duisheeva,15.805612594100001,nan
Anna Clarice Patrimonio,17.18275154,nan
Ushna Suhail,17.5989048597,nan
Sarah Mahboob Khan,19.9753593429,nan
Tamitha Nguyen,16.561259411400002,nan
Alena Panfilova,15.5044490075,nan
Katherine Ip,15.3730321697,nan
Clare Fong,17.7467488022,nan
Amangul Mollayeva,15.06091718,nan
Ho Ching Wu,19.422313483900002,nan
Sarah Al Balushi,14.5900068446,nan
Maliha Al Awaidy,15.0171115674,nan
Montserrat Gonzalez,16.5859000684,nan
Nazari Urbina,21.6372347707,nan
Ran Tian,17.0622861054,nan
Danka Kovinic,16.4517453799,nan
Joana Eidukonyte,16.5804243669,nan
Mayar Sherif,14.9897330595,nan
Caroline Rohde Moe,19.0581793292,nan
Daniela Ciobanu,16.1478439425,nan
Nour Abbes,17.864476386,nan
Ons Jabeur,16.6762491444,nan
Mai El Kamash,16.6406570842,nan
Alina Soltanici,16.229979466099998,nan
Sinead Lohan,16.221765913800002,nan
Jasmina Tinjic,20.1752224504,nan
Jasmina Kajtazovic,20.1779603012,nan
Nune Khachatryan,16.5393566051,nan
Ana Sofia Cordero,15.7754962355,nan
Yolimar Ogando,14.765229295,nan
Monica Matias,14.4777549624,nan
Michelle Marie Valdez,16.1095140315,nan
Carolina De Los Santos,21.021218343599998,nan
Cecilia Mercier,17.1800136893,nan
Alejandra Alvarez,16.810403833,nan
Hilda Zuleta Cabrera,26.6694045175,nan
Ximena Mino,15.704312115,nan
Adriana Perez,18.483230663900002,nan
Andrea Gamiz,18.5379876797,nan
Dania Navarro,22.058863791900002,nan
Ana Maria Zuleta,27.9178644764,nan
Mariella Calderon,16.424366872,nan
Gabriela Gonzalez,22.6009582478,nan
Trevine Sellier,17.779603011600003,nan
Ashleigh Barty,15.7097878166,nan
Bojana Bobusic,24.2902121834,nan
Julia Cohen,22.893908281999998,nan
Ines Ferrer Suarez,21.7029431896,nan
Maria Abramovic,24.5065023956,nan
Nadia Abdala,23.537303216999998,nan
Jessica Pegula,18.0260095825,nan
Garbine Muguruza,18.4449007529,182.0
Annika Beck,18.143737166300003,170.0
Annalisa Bona,29.3990417522,nan
Henrietta Habler,25.8480492813,nan
Csilla Borsanyi,24.744695414099997,nan
Dinah Pfizenmaier,20.372347707,nan
Grace Min,18.0999315537,nan
Tara Moore,19.8466803559,nan
Richel Hogenkamp,20.1533196441,nan
Chi Chi Scholl,19.9342915811,nan
Barbara Haas,16.229979466099998,nan
Sandra Zaniewska,20.476386037,nan
Nicole Gibbs,19.3511293634,nan
Jana Juricova,24.5859000684,nan
Mallory Burdette,21.445585215599998,nan
Valentyna Ivakhnenko,19.0335386721,nan
Carina Witthoeft,17.412731006199998,nan
Varvara Flink,15.6084873374,nan
Qiang Wang,20.5229295003,nan
Elina Svitolina,17.8617385352,174.0
Jennifer Elie,25.853524982899998,nan
Samantha Crawford,17.5222450376,nan
Victoria Duval,16.741957563299998,nan
Nastassja Burnett,20.517453798800002,nan
Donna Vekic,16.202600958199998,nan
Maria Sanchez,22.789869952100002,nan
So Ra Lee,18.1574264203,nan
Ying Ying Duan,23.290896646100002,nan
Luksika Kumkhum,19.1594798084,nan
Belinda Bencic,15.6002737851,nan
Margarita Gasparyan,18.12183436,nan
Laura Thorpe,24.8788501027,nan
Rebecca Peterson,16.9445585216,nan
Ya Hsuan Lee,17.2785763176,nan
Hao Ching Chan,19.110198494200002,nan
Paula Kania,19.9780971937,nan
Hua Chen Lee,19.1238877481,nan
Irina Khromacheva,17.4674880219,nan
Chang Liu,22.264202600999997,nan
Prarthana G Thombare,18.3846680356,nan
Stephanie Bengson,25.7631759069,nan
Rutuja Bhosale,16.610540725499998,nan
Nidhi Chilumula,18.075290896600002,nan
Rishika Sunkara,19.4798083504,nan
Prerna Bhambri,20.1478439425,nan
Aliaksandra Sasnovich,18.0698151951,nan
Tatjana Vorobjova,15.5126625599,nan
Maria Sakkari,16.517453798800002,nan
Despina Papamichail,18.970568104,nan
Jelena Stanivuk,23.9507186858,nan
Mihaela Buzarnescu,23.7399041752,nan
Tiffany Cornelius,23.0444900753,nan
Gabrielle Moxey,18.0999315537,nan
Ferny Angeles Paz,16.1697467488,nan
Gabriela Paz,20.334017795999998,nan
Nabila Farah,16.993839835699998,nan
Noelia Zeballos,17.7467488022,nan
Isabella Robbiani,19.8357289528,nan
Belen Rivera,18.1409993155,nan
Beatriz Maia,15.674195756300001,nan
Natalia Davila,17.7960301164,nan
Hannah En Xin Chew,15.7125256674,nan
Geraldine Ang,14.2477754962,nan
Inna Volkovich,19.2881587953,nan
Saba Aziz,23.1759069131,nan
Nilushi Fernando,17.880903490799998,nan
Roshenka Fernando,19.9041752225,nan
Thisuri Molligoda,14.4229979466,nan
Maika Jae Tanpoco,16.2600958248,nan
Sahar Najaei,15.132101300499999,nan
Marian Jade Capadocia,16.369609856300002,nan
Seyedeh Saadat,19.378507871300002,nan
Isabella Shinikova,20.265571526400002,nan
Tereza Mrdeza,21.210130047899998,nan
Eva Paalma,17.1088295688,nan
Agni Stefanou,22.688569473,nan
Maria Giorgia Farrugia Sacco,14.81724846,nan
Michelle Kerubo Onyancha,15.819301848,nan
Veronica Osogo Nabwire,nan,nan
Melisa Martinov,17.6125941136,nan
Mara Argyriou,15.4414784394,nan
Joanna Nena Savva,16.9911019849,nan
Carita Moolman,17.9603011636,nan
Lesedi Sheya Jacobs,14.5407255305,nan
Justina Mikulskyte,16.1916495551,nan
Liniques Theron,17.281314168399998,nan
Kerstin Gressmann,18.2450376454,nan
Maria Siopacha,15.2854209446,nan
Joselyn Margarita Treyes AlbarracN,14.798083504400001,nan
Paula Castro,17.883641341500002,nan
Anneliese Rose,33.462012320300005,nan
Yolande Leacock,21.2676249144,nan
Luisanna Rodriguez,18.6064339493,nan
Rafaela Gomez,15.0253251198,nan
Karla Portalatin,14.6584531143,nan
Carolina Betancourt,19.0444900753,nan
Ana Sofia Sanchez,18.0095824778,nan
Maria Jose Pintos,14.9733059548,nan
Mariela Haug,14.737850787100001,nan
Marcela Zacarias,18.058863791900002,nan
Sara Quiroga,15.830253251199998,nan
Juli Raventos,16.421629021199998,nan
Ilze Hattingh,15.9835728953,nan
Johanna Hyoty,20.167008898,nan
Ella Leivo,17.7248459959,nan
Vladica Babic,16.4709103354,nan
Hedda Odegaard,17.273100616,nan
Cecilie Lundgaard Melsted,17.193702943199998,nan
Fatyha Berjane,17.4209445585,nan
Yuxuan Zhang,18.4065708419,nan
Nadiya Kichenok,20.5639972621,nan
Courtney Collins,21.9794661191,nan
Paula Cristina Goncalves,22.5434633812,nan
Beatriz Haddad Maia,16.741957563299998,nan
Marta Sirotkina,21.9329226557,nan
Taylor Townsend,16.8815879535,nan
Katerina Siniakova,16.8542094456,nan
Allie Kiick,17.7166324435,nan
Jovana Jaksic,19.5017111567,nan
Michaela Honcova,20.3312799452,nan
Lina Qostal,16.1149897331,nan
Tatjana Maria,25.8015058179,nan
Tereza Smitkova,18.6666666667,nan
Anna Karolina Schmiedlova,18.778918548900002,nan
Maryna Zanevska,19.871321013,nan
Giulia Gatto Monticone,25.6372347707,nan
Agnes Bukta,19.6906228611,nan
Xenia Knoll,20.845995893199998,nan
Lisa Maria Moser,22.2997946612,nan
Elena Bogdan,21.297741273099998,nan
Viktorija Golubic,20.7446954141,nan
Lesley Kerkhove,21.6947296372,nan
Ilona Kremen,19.5071868583,nan
Tereza Martincova,18.7433264887,nan
Kateryna Kozlova,19.4168377823,nan
Veronika Kapshay,26.636550308,nan
Nazrin Jafarova,15.6796714579,nan
Carol Zhao,18.1273100616,nan
Sachia Vickery,18.2943189596,nan
Arina Folts,16.6872005476,nan
Risa Ozaki,19.4168377823,nan
Su Jeong Jang,18.5133470226,nan
Aslina Chua,17.0841889117,nan
Alice Matteucci,17.7741273101,nan
Yafan Wang,19.4004106776,nan
Katherine Gabriela Miranda Chang,18.9815195072,nan
Fernanda Brito,20.9746748802,nan
Camila Giangreco Campiz,16.4490075291,nan
Ana Konjuh,15.1074606434,nan
Margarida Moura,19.518138261500003,nan
Dea Herdzelas,16.2436687201,nan
Joana Vale Costa,17.264887063699998,nan
Jelena Simic,20.9609856263,nan
Cristina Dinu,20.0465434634,nan
Tjasa Srimpf,18.5215605749,nan
Tina Rupert,18.2724161533,nan
Laura Correia,17.1854893908,nan
Emma Hayman,24.9472963723,nan
Emily Fanning,17.6481861739,nan
Jahana Bayramova,15.249828884300001,nan
Eudice Wong Chong,16.7885010267,nan
Rheeya Doshi,16.7830253251,nan
Thi Tam Hao Tran,23.069130732399998,nan
Trang Huynh Phuong Dai,19.5126625599,nan
Guljahan Kadyrova,16.2436687201,nan
Abigail Guthrie,22.6228610541,nan
Marinel Rudas,18.3737166324,nan
Arina Beliaeva,15.4770704997,nan
Theiviya Selvarajoo,18.6283367556,nan
Sabina Korsunova,26.989733059499997,nan
Aldila Sutjiadi,17.7631759069,nan
Sara Mansoor,25.015742642,nan
Alyssa Boey,16.4873374401,nan
Arezou Youlghouni,21.3305954825,nan
Maryam Mazaheri,29.9493497604,nan
Iman Qureshi,15.5455167693,nan
Lidziya Marozava,20.3258042437,nan
Laura Ucros,17.6481861739,nan
Tanja Tuomi,16.9472963723,nan
Julia Matojan,27.6796714579,nan
Jelena Ostapenko,15.8521560575,nan
Erika Hendsel,15.436002737899999,nan
Lynn Kiro,17.691991786400003,nan
Ana Veselinovic,25.144421629,nan
Madrie Le Roux,17.9904175222,nan
Storm Sanders,19.4250513347,nan
Fangzhou Liu,18.0506502396,nan
Anna Lena Friedsam,19.909650924,nan
Peangtarn Plipuech,21.1991786448,nan
Laura Pigossi,19.5455167693,nan
Gabriela Ce,20.9801505818,nan
Tornado Alicia Black,15.789185489400001,nan
Indy De Vroome,17.8206707734,nan
Dalila Jakupovic,23.019849418200003,nan
Magdalena Frech,16.3093771389,nan
Maria Fernanda Herazo Gonzalez,17.0431211499,nan
Eri Hozumi,20.1533196441,nan
Gioia Barbieri,22.784394250500004,nan
Rita Atik,16.4955509925,nan
Antonia Lottner,17.7631759069,nan
Fiona Ferro,17.2046543463,nan
Amandine Hesse,21.3552361396,nan
Cristina Andreea Mitu,22.7515400411,nan
Yvonne Neuwirth,21.921971252600002,nan
Ana Bogdan,21.6125941136,nan
Ipek Soylu,18.2450376454,nan
Elizaveta Kulichkova,18.2532511978,nan
Gabriela Dabrowski,22.2833675565,nan
Ksenia Gaydarzhi,19.446954141,nan
Misa Eguchi,22.2559890486,nan
Naomi Osaka,16.7802874743,nan
Francoise Abanda,17.472963723499998,nan
Hiroko Kuwata,23.608487337399996,nan
Danielle Rose Collins,20.698151950699998,nan
Barbora Krejcikova,18.7241615332,nan
Sanaz Marand,26.2149212868,nan
Lin Zhu,20.610540725499998,nan
Kai Lin Zhang,24.6105407255,nan
Na Lae Han,22.1930184805,nan
Shilin Xu,16.717316906199997,nan
Miharu Imanishi,22.379192334000003,nan
Denisa Allertova,21.601642710500002,nan
Darya Kasatkina,17.4346338125,nan
Katy Dunne,19.3100616016,nan
Nina Zander,24.3093771389,nan
Catherine Cartan Bellis,15.381245722100001,nan
Veronika Kudermetova,16.7802874743,nan
Victoria Kan,18.5051334702,nan
Charlotte Roemer,20.0711841205,nan
Iesha Shepherd,14.932238193,nan
Vita Taher,18.453114305299998,nan
Deria Nur Haliza,16.6570841889,nan
Chia Hsien Yang,19.8220396988,nan
Sharon Pesch,16.8678986995,nan
Borislava Botusharova,19.1841204654,nan
Viktoriya Tomova,18.9404517454,nan
Khanh Phi Huynh,19.151266256,nan
Medhira Samarasinghe,15.0006844627,nan
Nethmi Himashi Waduge,15.485284052,nan
Alina Lazareva,17.8590006845,nan
Halla Alajeely,14.8199863107,nan
Ghada Alajeely,16.0711841205,nan
Sahar Amini Hajibashi,25.6947296372,nan
Ankita Raina,21.0622861054,nan
Sadaf Sadeghvaziri,14.5270362765,nan
Ani Safaryan,15.9041752225,nan
Lusine Chobanyan,15.7973990418,nan
Valentini Grammatikopoulou,16.9828884326,nan
Anastasia Detiuc,15.1403148528,nan
Eliza Omirou,14.444900752899999,nan
Ida Seljevoll Skancke,16.2546201232,nan
Melanie Stokke,17.341546885699998,nan
Nantenaina Ramalalaharivololona,26.5708418891,nan
Sandra Andriamarosoa,21.8097193703,nan
Jane Fennelly,19.1786447639,nan
Katrina Sammut,14.3655030801,nan
Anna Soffia Gronholm,14.6611909651,nan
Hjordis Rosa Gudmundsdottir,15.5811088296,nan
Hera Brynjarsdottir,16.202600958199998,nan
Ghazal Pakbaten,15.4168377823,nan
Tami Grende,16.6187542779,nan
Andria Tsaggaridou,16.9472963723,nan
Gabriela Porubin,19.6824093087,nan
Ofri Lankri,22.6009582478,nan
Szabina Szlavikovics,18.4339493498,nan
Melis Sezer,20.6926762491,nan
Camila Ramazzini,17.1143052704,nan
Karla Contreras,15.203285420899999,nan
Daniela Diez,16.9582477755,nan
Daniela Seguel,21.3908281999,nan
Kiana Marshall,16.4791238877,nan
Melena Lopez,17.697467488,nan
Ancia Ifill,20.3915126626,nan
Daniela Ruiz,16.9226557153,nan
Camila Vargas Gomez,16.2272416153,nan
Tyler Smith,17.3826146475,nan
Magdalena Boado,17.5277207392,nan
Margot Mercier,17.5249828884,nan
Ariana Rahmanparast,17.2703627652,nan
Ariana Rodriguez,18.1957563313,nan
Cayla Cross,22.496919917899998,nan
Nikoleta Bulatovic,16.3504449008,nan
Tamara Bojanic,15.1540041068,nan
Akvile Parazinskaite,17.3716632444,nan
Nina Kalezic,17.3552361396,nan
Sandra Samir,16.4407939767,nan
Natasha Fourouclas,20.1998631075,nan
Natalia Vikhlyantseva,17.883641341500002,nan
Oceane Dodin,18.2368240931,nan
Klaartje Liebens,20.0793976728,nan
Sara Sorribes Tormo,18.3572895277,nan
Louisa Chirico,18.7734428474,nan
Marie Bouzkova,16.594113620799998,nan
Paula Badosa,17.3497604381,nan
Maria Paulina Perez Garcia,19.2553045859,nan
Cindy Burger,22.379192334000003,nan
Marina Melnikova,26.2012320329,nan
Kristina Schmiedlova,17.722108145099998,nan
Manon Arcangioli,20.7392197125,nan
Katie Swan,16.2272416153,nan
Harriet Dart,18.8993839836,nan
Ysaline Bonaventure,20.8706365503,nan
Susanne Celik,20.5995893224,nan
Patricia Maria Tig,20.9609856263,nan
Carolina Meligeni Rodrigues Alves,19.258042436700002,nan
Luisa Stefani,17.9630390144,nan
Quirine Lemoine,23.5865845311,nan
Olga Ianchuk,20.3285420945,nan
Oleksandra Korashvili,19.4031485284,nan
Zuleykha Safarova,15.6632443532,nan
Zhaoxuan Yang,20.4544832307,nan
Sofia Kenin,16.7939767283,nan
Mayo Hibi,19.40862423,nan
Jamie Loeb,20.481861738499997,nan
Nao Hibino,20.7939767283,nan
Nicole Melichar,22.146475017100002,nan
Anhelina Kalinina,18.636550308,nan
Irina Ramialison,24.342231348400002,nan
Miyu Kato,20.889801505799998,nan
Anastasiya Komardina,18.2614647502,nan
Tessah Andrianjafitrimo,17.021218343599998,nan
Ji Hee Choi,19.9780971937,nan
Eleonora Molinaro,14.412046543499999,nan
Lauren Deegan,17.1854893908,nan
Ivana Jorovic,17.7522245038,nan
Mariam Bolkvadze,17.0869267625,nan
Anna Bondar,17.6865160849,nan
Julia Grabher,18.587268993800002,nan
Aymet Uzcategui,19.1731690623,nan
Ines Ibbou,16.2683093771,nan
Kristina Samardzic,18.1409993155,nan
Magdalena Stoilkovska,19.0006844627,nan
Lina Gjorcheska,20.6926762491,nan
Abigail Tere Apisah,22.7488021903,nan
Angeline Devi Devanthiran,18.9486652977,nan
Steffi Carruthers,21.8863791923,nan
Yus Syazlin Nabila Binti Yusri,17.0924024641,nan
Sara Amini,17.5496235455,nan
Saara Kunakunova,14.2532511978,nan
Eliza Askarova,14.9897330595,nan
Katharina Lehnert,21.1471594798,nan
Priscilla Hon,17.6536618754,nan
Kimberly Birrell,17.7029431896,nan
Maddison Inglis,17.9904175222,nan
Tammi Patterson,26.0205338809,nan
Pei Chi Lee,21.314168377799998,nan
Ching Wen Hsu,19.4715947981,nan
Sherazad Reix,26.850102669400002,nan
Ayaka Okuno,20.6351813826,nan
Jennifer Brady,20.845995893199998,nan
Victoria Rodriguez,20.8377823409,nan
Sofya Zhuk,16.3039014374,nan
Frances Altick,22.1136208077,nan
Ekaterina Alexandrova,21.385352498299998,nan
Jesika Maleckova,21.6344969199,nan
Vera Lapko,17.5140314853,nan
Valeriya Strakhova,20.8213552361,nan
Anastasiya Shoshyna,18.3436002738,nan
Catalina Pella,23.1923340178,nan
Anne Schaefer,29.1143052704,nan
Chloe Paquet,21.7796030116,nan
Nadia Echeverria Alam,21.2402464066,nan
Emiliana Arango,15.3675564682,nan
Dayana Yastremska,15.9260780287,nan
Ayla Aksu,19.7590691307,nan
Marketa Vondrousova,16.8268309377,nan
Anna Blinkova,17.6235455168,nan
Ghita Benhadi,18.190280629700002,nan
Claudia Giovine,25.8097193703,nan
Katharina Gerlach,18.2368240931,nan
Mira Antonitsch,17.415468856900002,nan
Olga Fridman,17.6262833676,nan
Katharina Hobgarski,18.9103353867,nan
Jil Belen Teichmann,18.8364134155,nan
Myrtille Georges,25.4209445585,nan
Marine Partaud,21.5550992471,nan
Tena Lukas,21.0568104038,nan
Freya Christie,18.5763175907,nan
Elise Mertens,20.553045859,nan
Dalma Galfi,17.8151950719,nan
Polina Leykina,21.8069815195,nan
Nadia Podoroska,19.4140999316,nan
Elena Gabriela Ruse,18.6776180698,nan
Ioana Minca,17.787816564,nan
Rebeka Masarova,16.9308692676,nan
Cornelia Lister,22.146475017100002,nan
Maria Mateas,16.993839835699998,nan
Usue Maitane Arconada,17.722108145099998,nan
Aleksandrina Naydenova,24.421629021199998,nan
Renata Zarazua,18.8364134155,nan
Martina Capurro Taborda,18.658453114300002,nan
Jia Jing Lu,26.702258726900002,nan
Ying Zhang,20.295687885,nan
Wushuang Zheng,17.6728268309,nan
Kayla Day,16.900752909,nan
Ellen Perez,20.887063655,nan
Xiaodi You,20.3175906913,nan
Cristiana Ferrando,21.1115674196,nan
Fang Ying Xun,21.6810403833,nan
Kwan Yau Ng,19.5811088296,nan
Danielle Lao,25.2950034223,nan
Barbora Stefkova,21.4428473648,nan
Olesya Pervushina,16.3915126626,nan
Komola Umarova,16.9281314168,nan
Nina Stojanovic,20.1971252567,nan
Anna Kalinskaya,17.8754277892,nan
Tamara Korpatsch,21.5112936345,nan
Rebecca Sramkova,20.0711841205,nan
Kyoka Okamura,21.1088295688,nan
Riko Sawayanagi,22.056125941100003,nan
Jacqueline Cako,25.2292950034,nan
Akiko Omae,23.811088295700003,nan
Fanny Stollar,18.0260095825,nan
Michaela Gordon,17.325119780999998,nan
Nan Nan Zhang,24.870636550300002,nan
Ingrid Neel,18.4339493498,nan
Anastasia Iamachkine,15.3867214237,nan
Dominique Schaefer,17.067761807,nan
Maria Camila Osorio Serrano,14.110882956900001,nan
Camila Romero,17.325119780999998,nan
Julieanne Bou,15.65229295,nan
Florencia Rossi,17.6481861739,nan
Daniela Obando,18.0506502396,nan
Alejandra Obando,21.7467488022,nan
Penelope Abreu,16.3750855578,nan
Khim Iglupas,17.6344969199,nan
Charmaine Shi Yi Seah,16.125941136199998,nan
Mayka Zima,24.0,nan
Nazli Nader Redha,14.9979466119,nan
Maram Mohamed Sharif,14.7433264887,nan
Man Ying Maggie Ng,20.038329910999998,nan
Sara Amiri,18.9514031485,nan
Vitalia Stamat,15.2607802875,nan
Adriana Sosnovschi,18.250513347000002,nan
Katarina Marinkovikj,16.933607118399998,nan
Eleni Christofi,17.6728268309,nan
Zarah Razafimahatratra,21.6317590691,nan
Anja Draskovic,15.143052703599999,nan
Anna Bowtell,16.6899383984,nan
Jennifer Timotin,16.4325804244,nan
Chiraz Bechri,17.7193702943,nan
Anna Savchenko,17.5195071869,nan
Zaineb El Houari,17.7713894593,nan
Diae El Jardi,15.4934976044,nan
Lynda Benkaddour,15.0855578371,nan
Arlinda Rushiti,17.0431211499,nan
Edita Raca,27.7371663244,nan
Emilie Francati,18.7980835044,nan
Gerda Zykute,16.9637234771,nan
Paulina Bakaite,nan,nan
Dona Abo Habaga,19.665982204000002,nan
Milka Emilia Pasanen,18.8637919233,nan
Mia Nicole Eklund,21.4483230664,nan
Jade Lewis,18.0424366872,nan
Destanee Aiava,16.6488706366,nan
Jana Fett,20.186173853499998,nan
Lizette Cabrera,19.0581793292,nan
Jaimee Fourlis,17.314168377799998,nan
Aryna Sabalenka,18.7980835044,nan
Katarina Zavatska,17.0622861054,nan
Amanda Anisimova,15.550992470899999,nan
Alyssa Mayo,17.1635865845,nan
Shiho Akita,27.2443531828,nan
Hanyu Guo,18.9158110883,nan
Jia Qi Kang,19.7453798768,nan
Viktoria Kamenskaya,25.4099931554,nan
Deborah Chiesa,20.9199178645,nan
Lena Rueffer,18.746064339500002,nan
Anna Zaja,25.9082819986,nan
Olga Saez Larra,22.71321013,nan
Ana Biskic,17.9082819986,nan
Tamara Zidansek,19.4414784394,nan
Petra Krejsova,26.9514031485,nan
Katie Boulter,20.9199178645,nan
Bianca Andreescu,17.0458590007,nan
Anastasia Potapova,16.2600958248,nan
Jaqueline Adina Cristian,19.1156741958,nan
Irina Maria Bara,22.3326488706,nan
Martina Trevisan,23.7015742642,nan
Mirjam Bjorklund,18.9869952088,nan
Jasmine Paolini,21.5523613963,nan
Xinyu Gao,19.6714579055,nan
Caroline Dolehide,18.9021218344,nan
Claire Liu,17.18275154,nan
Brienne Minor,19.7563312799,nan
Ashley Kratzer,18.5516769336,nan
Viktoria Kuzmova,19.2991101985,nan
Meiling Wang,17.533196440799998,nan
Beatrice Gumulya,26.674880219000002,nan
Yue Yuan,26.1848049281,nan
Charlotte Robillard Millette,18.6639288159,nan
Bernarda Pera,22.7926078029,nan
Karolina Muchova,21.0759753593,nan
Alexa Guarachi,26.893908281999998,nan
Xiyu Wang,16.5338809035,nan
Elena Rybakina,18.3326488706,nan
Polina Monova,24.5284052019,nan
Emina Bektas,24.605065024,nan
Chompoothip Jandakate,22.009582477800002,nan
Yanin Wisitwarapron,17.620807665999997,nan
Jessika Ponchet,21.1115674196,nan
Olga Danilovic,16.785763175899998,nan
Taysia Rogers,17.368925393599998,nan
Haruka Kaji,23.1540041068,nan
Katherine Sebov,18.874743326500003,nan
Ayano Shimizu,19.6112251882,nan
Deniz Khazaniuk,23.074606433899998,nan
Zeel Desai,18.7542778919,nan
Karman Thandi,19.430527036300003,nan
Xin Yu Wang,16.3039014374,nan
Marta Kostyuk,15.550992470899999,nan
Georgina Garcia Perez,25.7713894593,nan
Panna Udvardy,19.394934976,nan
Whitney Osuigwe,15.920602327200001,nan
Francesca Di Lorenzo,20.6954140999,nan
Mai Minokoshi,25.9986310746,nan
Ipek Oz,18.7926078029,nan
Olivia Tjandramulia,20.9691991786,nan
Nagi Hanatani,23.1485284052,nan
Xinyu Jiang,19.1594798084,nan
Nika Kukharchuk,31.2224503765,nan
Natalija Kostic,23.7645448323,nan
Qianhui Tang,17.6344969199,nan
Camilla Rosatello,22.962354551700003,nan
Dejana Radanovic,22.0177960301,nan
Isabelle Wallace,21.7193702943,nan
Naiktha Bains,20.4654346338,nan
Lea Boskovic,18.702258726900002,nan
Gabriella Taylor,20.2628336756,nan
Andreea Amalia Rosca,19.3237508556,nan
Miriam Bianca Bulgaru,19.770020533900002,nan
Leonie Kung,17.733059548299998,nan
En Shuo Liang,17.8042436687,nan
Momoko Kobori,19.917864476400002,nan
Harmony Tan,20.9582477755,nan
Robin Anderson,25.393566050700002,nan
Leylah Annie Fernandez,16.010951403099998,nan
Sohyun Park,16.2108145106,nan
Pranjala Yadlapalli,19.5838466804,nan
Audrey Albie,24.0328542094,nan
Michaela Haet,19.7481177276,nan
Bianca Turati,21.4045174538,nan
Ellie Halbauer,21.341546885699998,nan
Ann Li,18.379192334000003,nan
Joanna Garland,17.325119780999998,nan
